fueltype;gearbox;price
benzin;automatik;1500.0
lpg;automatik;5500.0
diesel;manuell;1500.0
benzin;manuell;4750.0
benzin;manuell;999.0
benzin;manuell;650.0
benzin;manuell;550.0
benzin;manuell;4650.0
benzin;manuell;900.0
benzin;manuell;490.0
benzin;manuell;500.0
benzin;manuell;800.0
benzin;manuell;550.0
diesel;manuell;850.0
diesel;manuell;5450.0
benzin;;2250.0
benzin;manuell;2999.0
benzin;manuell;690.0
benzin;manuell;2799.0
diesel;automatik;5550.0
diesel;manuell;4100.0
benzin;manuell;4550.0
;;350.0
benzin;manuell;8999.0
benzin;manuell;12500.0
benzin;manuell;1700.0
;;1000.0
diesel;automatik;9499.0
diesel;manuell;12890.0
diesel;automatik;13700.0
diesel;manuell;9500.0
benzin;manuell;12750.0
diesel;automatik;0.0
benzin;manuell;9500.0
benzin;manuell;2100.0
benzin;automatik;2500.0
benzin;manuell;4500.0
diesel;manuell;5500.0
;;1.0
benzin;manuell;5500.0
benzin;manuell;800.0
diesel;manuell;15900.0
benzin;automatik;890.0
benzin;manuell;1400.0
diesel;automatik;8750.0
benzin;manuell;550.0
diesel;automatik;15500.0
benzin;manuell;850.0
benzin;manuell;3750.0
benzin;manuell;16900.0
benzin;manuell;6990.0
benzin;manuell;500.0
benzin;manuell;3000.0
benzin;manuell;1950.0
diesel;automatik;15999.0
diesel;automatik;2750.0
benzin;automatik;2600.0
benzin;manuell;999.0
benzin;manuell;11250.0
diesel;manuell;3700.0
benzin;automatik;570.0
diesel;automatik;13950.0
benzin;manuell;7950.0
benzin;manuell;1900.0
diesel;manuell;1590.0
benzin;manuell;22990.0
benzin;manuell;890.0
benzin;automatik;1850.0
;;690.0
benzin;manuell;1099.0
benzin;automatik;13500.0
benzin;manuell;0.0
diesel;manuell;6900.0
diesel;manuell;3150.0
benzin;manuell;1650.0
benzin;manuell;750.0
benzin;manuell;999.0
benzin;manuell;6199.0
benzin;manuell;850.0
diesel;manuell;2450.0
diesel;manuell;14500.0
benzin;automatik;10600.0
diesel;automatik;2000.0
benzin;manuell;3333.0
benzin;manuell;2200.0
benzin;manuell;500.0
diesel;manuell;1899.0
diesel;manuell;5000.0
benzin;automatik;12499.0
diesel;automatik;2000.0
diesel;manuell;1600.0
benzin;manuell;23500.0
benzin;manuell;899.0
benzin;manuell;2200.0
benzin;manuell;2499.0
benzin;manuell;3650.0
benzin;manuell;8600.0
diesel;automatik;13000.0
diesel;;3100.0
diesel;manuell;11100.0
benzin;manuell;3750.0
benzin;automatik;5800.0
benzin;manuell;600.0
diesel;automatik;1650.0
lpg;manuell;13000.0
diesel;manuell;4500.0
benzin;manuell;1320.0
diesel;manuell;1299.0
diesel;automatik;21900.0
benzin;manuell;400.0
benzin;manuell;750.0
benzin;manuell;8500.0
diesel;manuell;4500.0
diesel;automatik;30750.0
lpg;manuell;850.0
benzin;manuell;24888.0
benzin;manuell;4800.0
diesel;automatik;8300.0
;manuell;3500.0
diesel;automatik;29000.0
;;999.0
benzin;automatik;2100.0
;manuell;700.0
benzin;;2800.0
diesel;manuell;9999.0
benzin;manuell;1000.0
diesel;manuell;8700.0
benzin;manuell;4500.0
benzin;manuell;1950.0
;;8.0
diesel;manuell;1200.0
diesel;manuell;16950.0
diesel;manuell;4995.0
benzin;manuell;2000.0
;manuell;600.0
benzin;;1800.0
benzin;manuell;500.0
diesel;manuell;3500.0
benzin;automatik;8600.0
benzin;manuell;6999.0
benzin;automatik;1950.0
benzin;;2999.0
benzin;manuell;2999.0
;manuell;1200.0
benzin;automatik;1199.0
diesel;manuell;7700.0
diesel;manuell;200.0
benzin;manuell;1100.0
benzin;manuell;2000.0
benzin;manuell;2499.0
diesel;manuell;26500.0
diesel;manuell;2750.0
diesel;manuell;3499.0
benzin;manuell;500.0
benzin;manuell;3450.0
benzin;automatik;2900.0
lpg;automatik;2900.0
diesel;automatik;13950.0
benzin;manuell;1590.0
benzin;manuell;229.0
diesel;manuell;8900.0
benzin;automatik;4550.0
diesel;manuell;3450.0
benzin;manuell;4650.0
benzin;manuell;3500.0
;automatik;2950.0
diesel;automatik;27500.0
benzin;manuell;100.0
diesel;manuell;20449.0
benzin;manuell;6500.0
benzin;manuell;13990.0
benzin;manuell;1550.0
benzin;manuell;3500.0
benzin;manuell;830.0
benzin;automatik;3650.0
benzin;manuell;3000.0
diesel;manuell;7400.0
diesel;manuell;4500.0
benzin;manuell;11800.0
benzin;manuell;800.0
benzin;manuell;890.0
diesel;automatik;13000.0
benzin;manuell;3900.0
benzin;automatik;2300.0
benzin;manuell;1000.0
benzin;manuell;4380.0
benzin;manuell;5200.0
benzin;manuell;9999.0
benzin;manuell;1111.0
benzin;manuell;6850.0
benzin;manuell;14700.0
benzin;manuell;950.0
benzin;manuell;600.0
benzin;manuell;500.0
benzin;automatik;850.0
benzin;manuell;1100.0
benzin;manuell;0.0
benzin;manuell;1999.0
benzin;manuell;2800.0
benzin;manuell;2200.0
benzin;manuell;1550.0
diesel;manuell;2100.0
benzin;manuell;1000.0
diesel;manuell;14500.0
benzin;manuell;2000.0
benzin;manuell;700.0
diesel;automatik;5900.0
benzin;manuell;650.0
lpg;manuell;4200.0
benzin;manuell;1600.0
diesel;manuell;3750.0
;manuell;0.0
;automatik;1000.0
diesel;automatik;5750.0
diesel;manuell;1900.0
benzin;manuell;1200.0
lpg;manuell;1500.0
benzin;manuell;900.0
benzin;automatik;1000.0
diesel;manuell;4300.0
benzin;manuell;200.0
benzin;manuell;2799.0
;manuell;600.0
diesel;manuell;2250.0
diesel;manuell;2800.0
benzin;manuell;6300.0
benzin;manuell;1099.0
diesel;automatik;9900.0
diesel;manuell;6000.0
benzin;manuell;1900.0
diesel;manuell;9999.0
benzin;manuell;6900.0
benzin;manuell;1850.0
benzin;manuell;0.0
;automatik;2459.0
diesel;manuell;2500.0
benzin;manuell;6600.0
benzin;automatik;2700.0
;manuell;700.0
diesel;manuell;3850.0
benzin;manuell;7800.0
benzin;manuell;1400.0
diesel;manuell;1500.0
benzin;manuell;3800.0
benzin;manuell;900.0
benzin;manuell;899.0
benzin;automatik;480.0
benzin;manuell;6499.0
diesel;manuell;4899.0
benzin;manuell;8890.0
benzin;automatik;9999.0
benzin;automatik;7900.0
benzin;manuell;800.0
benzin;manuell;5800.0
diesel;automatik;5950.0
diesel;manuell;3500.0
diesel;automatik;5006.0
benzin;manuell;8200.0
benzin;manuell;17850.0
benzin;manuell;399.0
diesel;manuell;1300.0
;manuell;2000.0
benzin;manuell;4000.0
diesel;manuell;500.0
diesel;automatik;17200.0
benzin;automatik;18850.0
benzin;manuell;8990.0
benzin;automatik;5900.0
diesel;manuell;16200.0
benzin;manuell;1900.0
benzin;manuell;300.0
benzin;automatik;2900.0
benzin;manuell;4000.0
;manuell;4200.0
benzin;manuell;400.0
benzin;manuell;2300.0
diesel;manuell;14900.0
diesel;manuell;1600.0
diesel;manuell;999.0
diesel;;3100.0
benzin;manuell;3000.0
benzin;manuell;800.0
benzin;manuell;3950.0
diesel;manuell;15600.0
benzin;manuell;1200.0
diesel;automatik;7950.0
benzin;manuell;2200.0
lpg;manuell;650.0
lpg;automatik;2900.0
benzin;manuell;3500.0
benzin;manuell;19990.0
diesel;automatik;32999.0
benzin;manuell;300.0
;manuell;450.0
benzin;manuell;9500.0
benzin;manuell;6800.0
benzin;;1650.0
benzin;automatik;26500.0
diesel;automatik;16500.0
benzin;manuell;1000.0
benzin;manuell;7950.0
diesel;manuell;4600.0
benzin;automatik;1350.0
diesel;manuell;2700.0
benzin;;800.0
benzin;manuell;3333.0
benzin;manuell;600.0
diesel;manuell;2000.0
benzin;manuell;400.0
diesel;manuell;2500.0
;manuell;750.0
benzin;manuell;2300.0
diesel;;2500.0
benzin;manuell;900.0
diesel;manuell;13300.0
benzin;manuell;3499.0
benzin;manuell;3990.0
diesel;manuell;12500.0
benzin;automatik;1119.0
diesel;automatik;1300.0
benzin;manuell;1525.0
benzin;manuell;5750.0
diesel;automatik;11960.0
benzin;manuell;1450.0
diesel;automatik;11500.0
benzin;manuell;35499.0
benzin;automatik;26666.0
diesel;manuell;5400.0
diesel;automatik;14999.0
diesel;manuell;4800.0
benzin;manuell;3800.0
benzin;manuell;0.0
benzin;manuell;750.0
diesel;manuell;7900.0
diesel;automatik;28950.0
benzin;manuell;14900.0
diesel;manuell;3500.0
;manuell;250.0
benzin;manuell;300.0
diesel;manuell;2000.0
diesel;manuell;9250.0
benzin;manuell;1000.0
benzin;manuell;275.0
benzin;manuell;550.0
diesel;manuell;8800.0
benzin;manuell;500.0
diesel;manuell;1500.0
diesel;automatik;6900.0
benzin;manuell;1100.0
benzin;manuell;400.0
diesel;automatik;3999.0
benzin;manuell;2400.0
diesel;automatik;27000.0
diesel;manuell;6750.0
benzin;manuell;4000.0
;;500.0
diesel;automatik;11000.0
benzin;manuell;2500.0
diesel;automatik;4680.0
benzin;manuell;7800.0
diesel;manuell;6500.0
diesel;manuell;359.0
benzin;manuell;0.0
benzin;manuell;300.0
diesel;manuell;3250.0
benzin;manuell;1100.0
benzin;automatik;6000.0
;manuell;1800.0
benzin;automatik;4290.0
diesel;manuell;4230.0
benzin;manuell;3800.0
benzin;manuell;4300.0
diesel;;2300.0
benzin;manuell;1200.0
diesel;manuell;3199.0
benzin;manuell;790.0
diesel;automatik;25500.0
;;7000.0
benzin;manuell;995.0
benzin;manuell;17199.0
benzin;manuell;999.0
benzin;manuell;6199.0
benzin;;1600.0
lpg;manuell;1999.0
;;7500.0
benzin;manuell;3000.0
diesel;automatik;5000.0
benzin;manuell;9700.0
benzin;manuell;999.0
diesel;manuell;9900.0
benzin;manuell;1900.0
diesel;manuell;3500.0
benzin;manuell;2500.0
benzin;manuell;26199.0
diesel;manuell;8790.0
diesel;manuell;7499.0
lpg;manuell;2790.0
benzin;manuell;999.0
diesel;automatik;6300.0
benzin;automatik;11000.0
diesel;manuell;2599.0
diesel;automatik;13990.0
benzin;manuell;1200.0
benzin;manuell;1500.0
diesel;manuell;800.0
benzin;manuell;2950.0
benzin;automatik;360.0
benzin;manuell;1950.0
diesel;manuell;4500.0
;manuell;500.0
benzin;manuell;4800.0
diesel;manuell;1850.0
diesel;manuell;15490.0
benzin;manuell;400.0
benzin;manuell;4100.0
;manuell;4300.0
diesel;manuell;3400.0
benzin;manuell;120.0
benzin;automatik;3500.0
benzin;manuell;1200.0
diesel;manuell;18400.0
benzin;manuell;2799.0
diesel;automatik;22500.0
benzin;manuell;1000.0
benzin;manuell;11500.0
benzin;automatik;2999.0
diesel;manuell;1899.0
benzin;manuell;1500.0
diesel;manuell;2399.0
benzin;manuell;1200.0
benzin;manuell;4900.0
lpg;automatik;7390.0
benzin;automatik;1750.0
benzin;manuell;1700.0
diesel;manuell;9800.0
diesel;automatik;9980.0
benzin;manuell;0.0
benzin;automatik;11450.0
benzin;manuell;10990.0
;;225.0
benzin;;2100.0
benzin;manuell;3500.0
benzin;manuell;8888.0
benzin;automatik;1500.0
diesel;manuell;2750.0
benzin;manuell;880.0
benzin;manuell;13499.0
diesel;manuell;4750.0
diesel;manuell;12990.0
benzin;automatik;17400.0
benzin;manuell;4390.0
benzin;manuell;0.0
benzin;manuell;1100.0
benzin;manuell;750.0
diesel;automatik;16990.0
benzin;manuell;4200.0
benzin;manuell;20390.0
benzin;manuell;699.0
benzin;manuell;8400.0
diesel;manuell;1199.0
benzin;manuell;1700.0
benzin;manuell;950.0
benzin;automatik;1000.0
benzin;manuell;2900.0
diesel;manuell;5900.0
diesel;manuell;11500.0
benzin;manuell;2000.0
diesel;manuell;450.0
benzin;manuell;5400.0
benzin;manuell;7990.0
lpg;manuell;7850.0
benzin;manuell;12999.0
benzin;manuell;4300.0
;;6500.0
diesel;manuell;6500.0
lpg;manuell;2200.0
diesel;automatik;23990.0
benzin;automatik;14450.0
benzin;automatik;1650.0
benzin;manuell;10990.0
benzin;manuell;15000.0
benzin;manuell;1450.0
diesel;manuell;750.0
benzin;manuell;1550.0
diesel;manuell;21490.0
diesel;automatik;1699.0
benzin;manuell;1900.0
diesel;manuell;10999.0
benzin;manuell;880.0
diesel;automatik;22490.0
benzin;manuell;2100.0
benzin;manuell;1400.0
diesel;manuell;4000.0
diesel;automatik;20000.0
benzin;automatik;23499.0
diesel;manuell;1700.0
benzin;manuell;1800.0
benzin;manuell;799.0
benzin;automatik;20590.0
benzin;manuell;5449.0
diesel;manuell;2199.0
;manuell;8999.0
diesel;automatik;10850.0
benzin;manuell;250.0
benzin;manuell;350.0
diesel;automatik;3600.0
benzin;;1300.0
diesel;manuell;16850.0
benzin;manuell;1300.0
benzin;manuell;1000.0
benzin;manuell;1100.0
benzin;manuell;3399.0
benzin;manuell;2700.0
benzin;manuell;1700.0
benzin;manuell;1100.0
benzin;manuell;4000.0
;manuell;999.0
diesel;manuell;9800.0
benzin;manuell;3699.0
benzin;manuell;6000.0
benzin;manuell;900.0
diesel;automatik;59900.0
benzin;manuell;6490.0
;manuell;2500.0
benzin;automatik;5100.0
benzin;automatik;10999.0
benzin;manuell;3500.0
;manuell;800.0
benzin;manuell;1999.0
diesel;manuell;1900.0
benzin;automatik;1300.0
diesel;manuell;5999.0
benzin;manuell;3490.0
benzin;manuell;1200.0
lpg;manuell;250.0
benzin;automatik;3500.0
diesel;manuell;5000.0
diesel;manuell;9500.0
diesel;manuell;8390.0
benzin;manuell;3800.0
benzin;manuell;6299.0
diesel;automatik;39999.0
;automatik;7500.0
benzin;manuell;650.0
diesel;manuell;8600.0
diesel;automatik;0.0
benzin;manuell;550.0
diesel;manuell;6699.0
benzin;manuell;2299.0
benzin;manuell;4400.0
diesel;automatik;12500.0
benzin;manuell;6950.0
diesel;manuell;13000.0
lpg;automatik;1200.0
;manuell;1299.0
benzin;manuell;1750.0
diesel;manuell;5500.0
;manuell;6666.0
benzin;manuell;7300.0
benzin;manuell;2250.0
benzin;;1100.0
;manuell;1200.0
diesel;;4950.0
diesel;manuell;4950.0
diesel;manuell;12000.0
benzin;manuell;1300.0
benzin;manuell;300.0
benzin;manuell;1100.0
;manuell;500.0
diesel;automatik;22700.0
benzin;manuell;7000.0
benzin;manuell;1295.0
diesel;manuell;2210.0
benzin;automatik;8300.0
benzin;automatik;800.0
benzin;manuell;395.0
benzin;;600.0
benzin;manuell;11500.0
benzin;manuell;2950.0
benzin;manuell;999.0
benzin;manuell;28500.0
diesel;manuell;4990.0
benzin;manuell;1500.0
benzin;manuell;8200.0
benzin;manuell;1299.0
benzin;automatik;7450.0
diesel;manuell;3100.0
benzin;manuell;650.0
;manuell;5299.0
benzin;manuell;250.0
diesel;manuell;8700.0
benzin;automatik;1399.0
benzin;automatik;3300.0
diesel;manuell;1900.0
benzin;manuell;9999.0
benzin;manuell;7850.0
benzin;manuell;1350.0
diesel;manuell;3400.0
benzin;manuell;6800.0
benzin;manuell;9800.0
benzin;manuell;150.0
diesel;manuell;999.0
benzin;manuell;1599.0
benzin;manuell;6666.0
benzin;manuell;2600.0
benzin;manuell;1350.0
benzin;manuell;11500.0
;manuell;0.0
benzin;manuell;4200.0
benzin;manuell;5650.0
benzin;manuell;2800.0
benzin;automatik;4300.0
benzin;manuell;12800.0
diesel;automatik;21000.0
benzin;manuell;2600.0
diesel;manuell;2450.0
diesel;automatik;11000.0
;manuell;7000.0
;;1500.0
benzin;manuell;970.0
diesel;manuell;600.0
diesel;manuell;10500.0
diesel;manuell;5500.0
benzin;manuell;590.0
benzin;manuell;300.0
benzin;manuell;7500.0
benzin;manuell;150.0
benzin;manuell;5499.0
diesel;manuell;3500.0
benzin;manuell;14900.0
diesel;automatik;22500.0
benzin;manuell;15999.0
benzin;manuell;5500.0
;manuell;6650.0
benzin;manuell;6000.0
diesel;manuell;3200.0
benzin;manuell;2900.0
benzin;automatik;399.0
benzin;manuell;750.0
benzin;manuell;890.0
benzin;;0.0
benzin;manuell;580.0
diesel;automatik;30000.0
benzin;manuell;900.0
benzin;manuell;3700.0
benzin;automatik;4600.0
diesel;manuell;2550.0
diesel;manuell;2850.0
benzin;manuell;8499.0
benzin;manuell;5700.0
benzin;manuell;850.0
benzin;automatik;1300.0
benzin;manuell;350.0
benzin;manuell;19900.0
benzin;manuell;2499.0
diesel;manuell;1690.0
benzin;automatik;42900.0
diesel;automatik;23999.0
diesel;manuell;15000.0
benzin;manuell;9899.0
diesel;automatik;7200.0
benzin;automatik;1500.0
benzin;manuell;4950.0
benzin;manuell;2850.0
diesel;manuell;2200.0
diesel;manuell;1500.0
diesel;manuell;8000.0
benzin;manuell;4699.0
benzin;manuell;2600.0
diesel;manuell;3599.0
diesel;automatik;8999.0
benzin;;2900.0
benzin;manuell;1700.0
benzin;manuell;3950.0
diesel;manuell;950.0
diesel;manuell;1200.0
diesel;automatik;300.0
benzin;manuell;2199.0
lpg;manuell;980.0
benzin;manuell;5499.0
diesel;manuell;2200.0
benzin;;0.0
benzin;;4500.0
diesel;automatik;22900.0
benzin;manuell;369.0
benzin;manuell;1750.0
;manuell;199.0
benzin;manuell;4300.0
benzin;manuell;1550.0
diesel;manuell;15500.0
benzin;manuell;9400.0
benzin;manuell;150.0
;;1800.0
diesel;manuell;12900.0
benzin;manuell;5800.0
diesel;automatik;9300.0
diesel;automatik;33750.0
diesel;automatik;18950.0
benzin;manuell;1150.0
benzin;manuell;5350.0
benzin;manuell;799.0
diesel;manuell;1150.0
benzin;manuell;600.0
lpg;manuell;1499.0
benzin;manuell;6800.0
benzin;manuell;6499.0
benzin;;400.0
diesel;;3300.0
benzin;manuell;500.0
benzin;manuell;3900.0
benzin;automatik;16800.0
benzin;manuell;1199.0
benzin;manuell;1500.0
benzin;manuell;3700.0
benzin;manuell;1550.0
benzin;manuell;2000.0
benzin;automatik;3800.0
benzin;manuell;550.0
benzin;manuell;3799.0
benzin;automatik;7790.0
benzin;manuell;3999.0
diesel;automatik;999.0
;manuell;2500.0
benzin;;1050.0
benzin;automatik;2600.0
benzin;automatik;17000.0
benzin;manuell;799.0
benzin;manuell;8000.0
benzin;automatik;1200.0
diesel;automatik;6980.0
diesel;manuell;4799.0
benzin;automatik;4990.0
benzin;manuell;3400.0
benzin;manuell;105000.0
diesel;manuell;22800.0
benzin;automatik;2400.0
;manuell;650.0
benzin;manuell;0.0
benzin;automatik;1500.0
benzin;manuell;8000.0
benzin;manuell;2500.0
benzin;manuell;500.0
benzin;automatik;999.0
benzin;automatik;4499.0
benzin;;1490.0
diesel;manuell;2600.0
diesel;manuell;13499.0
benzin;manuell;19900.0
diesel;manuell;9800.0
;manuell;200.0
benzin;manuell;2600.0
benzin;automatik;16000.0
benzin;manuell;5200.0
benzin;manuell;8250.0
diesel;automatik;9999.0
benzin;manuell;255.0
diesel;automatik;2200.0
diesel;;2350.0
diesel;manuell;10500.0
benzin;manuell;400.0
;manuell;800.0
benzin;manuell;12500.0
diesel;manuell;7000.0
benzin;automatik;8600.0
diesel;automatik;12250.0
benzin;manuell;9990.0
benzin;manuell;1800.0
benzin;automatik;58999.0
benzin;automatik;25900.0
benzin;manuell;0.0
diesel;manuell;16900.0
diesel;automatik;3300.0
benzin;automatik;2499.0
diesel;automatik;6499.0
benzin;automatik;21900.0
benzin;manuell;1200.0
benzin;automatik;6000.0
benzin;automatik;24900.0
diesel;manuell;12690.0
;automatik;2600.0
benzin;automatik;7300.0
benzin;manuell;1000.0
benzin;manuell;980.0
benzin;manuell;400.0
benzin;manuell;4200.0
benzin;manuell;780.0
;manuell;13000.0
benzin;automatik;34499.0
diesel;automatik;6290.0
diesel;manuell;800.0
benzin;manuell;5500.0
;manuell;499.0
benzin;automatik;3200.0
diesel;automatik;500.0
diesel;automatik;27500.0
benzin;manuell;1380.0
benzin;automatik;550.0
diesel;automatik;4499.0
benzin;manuell;4250.0
diesel;automatik;8350.0
;manuell;490.0
diesel;manuell;0.0
benzin;manuell;4750.0
benzin;manuell;3500.0
benzin;manuell;1590.0
benzin;manuell;3950.0
benzin;manuell;599.0
benzin;automatik;26900.0
benzin;manuell;2999.0
benzin;manuell;500.0
;manuell;899.0
benzin;manuell;2500.0
benzin;manuell;650.0
benzin;manuell;2300.0
diesel;automatik;31800.0
benzin;manuell;2700.0
diesel;manuell;14999.0
diesel;manuell;8450.0
benzin;manuell;1990.0
diesel;automatik;6000.0
diesel;manuell;7300.0
benzin;;1150.0
benzin;manuell;7499.0
benzin;manuell;5499.0
benzin;manuell;1500.0
benzin;manuell;1000.0
diesel;;1500.0
benzin;manuell;2650.0
benzin;;1200.0
benzin;manuell;3850.0
lpg;manuell;3990.0
;automatik;5599.0
;manuell;3000.0
diesel;automatik;24800.0
benzin;manuell;8400.0
benzin;manuell;2750.0
diesel;manuell;4750.0
diesel;automatik;1300.0
benzin;manuell;8790.0
diesel;automatik;5850.0
benzin;manuell;750.0
diesel;manuell;15250.0
diesel;manuell;23500.0
benzin;manuell;7500.0
;;0.0
;;300.0
benzin;manuell;4500.0
benzin;automatik;14450.0
benzin;automatik;11000.0
benzin;manuell;1299.0
benzin;manuell;990.0
benzin;automatik;0.0
diesel;automatik;11000.0
benzin;manuell;400.0
diesel;automatik;4200.0
benzin;manuell;2700.0
benzin;automatik;2490.0
benzin;manuell;3800.0
benzin;automatik;550.0
benzin;automatik;650.0
benzin;manuell;6100.0
benzin;automatik;2200.0
benzin;automatik;2980.0
diesel;manuell;5000.0
benzin;manuell;250.0
diesel;manuell;32000.0
benzin;automatik;4200.0
benzin;automatik;2700.0
diesel;manuell;6000.0
benzin;manuell;5700.0
diesel;manuell;7777.0
benzin;manuell;4000.0
benzin;automatik;1499.0
benzin;manuell;7495.0
diesel;manuell;9900.0
diesel;automatik;5400.0
benzin;manuell;0.0
benzin;manuell;7699.0
benzin;manuell;2850.0
benzin;manuell;8900.0
benzin;manuell;850.0
diesel;manuell;8999.0
benzin;manuell;699.0
diesel;manuell;4200.0
benzin;manuell;850.0
diesel;automatik;3999.0
diesel;automatik;5900.0
diesel;manuell;5550.0
benzin;automatik;800.0
diesel;manuell;29500.0
benzin;manuell;7750.0
benzin;manuell;280.0
diesel;automatik;16000.0
diesel;manuell;3700.0
benzin;manuell;3800.0
benzin;manuell;1300.0
benzin;manuell;999.0
benzin;manuell;450.0
diesel;automatik;46999.0
benzin;manuell;6300.0
benzin;manuell;15800.0
diesel;automatik;13450.0
benzin;automatik;1700.0
benzin;automatik;23900.0
;;0.0
benzin;manuell;750.0
benzin;manuell;3999.0
benzin;manuell;1000.0
benzin;manuell;4190.0
benzin;manuell;19999.0
diesel;manuell;8999.0
benzin;manuell;1200.0
benzin;manuell;3599.0
benzin;automatik;2000.0
diesel;manuell;20500.0
benzin;manuell;995.0
diesel;manuell;1000.0
diesel;automatik;2900.0
benzin;manuell;5450.0
diesel;manuell;4700.0
benzin;manuell;1000.0
diesel;automatik;7600.0
benzin;manuell;820.0
benzin;manuell;1350.0
diesel;manuell;11999.0
benzin;manuell;1600.0
diesel;manuell;3500.0
diesel;manuell;8300.0
benzin;manuell;590.0
benzin;manuell;700.0
benzin;manuell;5100.0
;;0.0
benzin;manuell;7400.0
benzin;manuell;1390.0
benzin;manuell;250.0
;automatik;450.0
diesel;automatik;20900.0
benzin;manuell;8499.0
benzin;manuell;1200.0
;automatik;7299.0
benzin;manuell;2000.0
benzin;manuell;5900.0
benzin;manuell;6900.0
benzin;manuell;122500.0
diesel;manuell;1450.0
benzin;manuell;5400.0
benzin;manuell;1200.0
diesel;manuell;8400.0
benzin;manuell;500.0
benzin;manuell;3900.0
diesel;automatik;5000.0
benzin;;1600.0
diesel;automatik;11000.0
lpg;manuell;555.0
benzin;manuell;1650.0
benzin;manuell;3450.0
benzin;manuell;1300.0
benzin;manuell;2500.0
diesel;manuell;24990.0
benzin;manuell;1800.0
benzin;;200.0
diesel;automatik;4600.0
benzin;manuell;0.0
benzin;;250.0
benzin;manuell;2400.0
benzin;manuell;3300.0
diesel;manuell;9900.0
benzin;manuell;350.0
diesel;automatik;3499.0
diesel;automatik;17890.0
diesel;;15.0
benzin;automatik;3200.0
benzin;manuell;2000.0
benzin;manuell;4000.0
benzin;manuell;250.0
diesel;automatik;15999.0
benzin;manuell;3999.0
diesel;automatik;20500.0
benzin;manuell;15800.0
benzin;manuell;12500.0
benzin;manuell;4800.0
benzin;manuell;1300.0
benzin;manuell;800.0
;;0.0
benzin;manuell;850.0
diesel;automatik;8450.0
;automatik;750.0
benzin;manuell;18299.0
diesel;manuell;1900.0
diesel;manuell;2500.0
benzin;manuell;2200.0
benzin;automatik;600.0
benzin;manuell;650.0
benzin;automatik;32000.0
benzin;manuell;4899.0
benzin;manuell;400.0
;manuell;1100.0
diesel;manuell;16900.0
benzin;manuell;3990.0
benzin;manuell;9700.0
benzin;manuell;5500.0
benzin;;10990.0
benzin;manuell;1890.0
benzin;manuell;7950.0
benzin;automatik;5900.0
diesel;manuell;1200.0
benzin;manuell;1250.0
diesel;manuell;11000.0
benzin;manuell;3500.0
benzin;manuell;7500.0
benzin;manuell;1000.0
diesel;manuell;8000.0
;manuell;1350.0
;automatik;1850.0
diesel;automatik;23500.0
benzin;automatik;19500.0
benzin;;80.0
benzin;manuell;3700.0
diesel;manuell;7899.0
benzin;manuell;950.0
benzin;manuell;4600.0
benzin;;1050.0
lpg;manuell;0.0
diesel;automatik;11500.0
benzin;manuell;2380.0
benzin;manuell;300.0
diesel;manuell;7200.0
benzin;manuell;2100.0
diesel;automatik;47790.0
benzin;manuell;900.0
benzin;manuell;1200.0
benzin;automatik;4000.0
diesel;automatik;30900.0
diesel;automatik;6000.0
diesel;manuell;8999.0
benzin;manuell;5200.0
benzin;manuell;3250.0
benzin;automatik;800.0
benzin;manuell;2250.0
benzin;manuell;1999.0
diesel;manuell;13800.0
benzin;manuell;0.0
benzin;automatik;0.0
benzin;automatik;42840.0
;manuell;900.0
;manuell;2850.0
diesel;manuell;7250.0
benzin;;700.0
benzin;manuell;3550.0
diesel;manuell;14500.0
benzin;manuell;699.0
benzin;manuell;500.0
benzin;automatik;8000.0
diesel;automatik;24900.0
benzin;manuell;3300.0
benzin;automatik;3900.0
benzin;automatik;6990.0
benzin;manuell;850.0
diesel;automatik;6900.0
benzin;manuell;2800.0
benzin;;6500.0
diesel;manuell;8499.0
benzin;manuell;5700.0
;;200.0
benzin;manuell;2799.0
benzin;manuell;5650.0
benzin;manuell;9250.0
;manuell;350.0
lpg;automatik;2500.0
lpg;manuell;4900.0
diesel;manuell;6500.0
diesel;manuell;11900.0
benzin;manuell;250.0
diesel;automatik;8950.0
benzin;manuell;1150.0
diesel;automatik;16000.0
benzin;manuell;6500.0
diesel;manuell;1599.0
benzin;manuell;1000.0
benzin;manuell;1500.0
benzin;manuell;15500.0
;manuell;1600.0
benzin;manuell;700.0
benzin;manuell;1100.0
benzin;manuell;5200.0
benzin;manuell;9500.0
benzin;manuell;6450.0
benzin;automatik;20000.0
diesel;automatik;24950.0
diesel;manuell;3990.0
diesel;automatik;42350.0
benzin;manuell;2999.0
benzin;automatik;1800.0
diesel;automatik;12300.0
benzin;manuell;2200.0
benzin;manuell;5350.0
benzin;manuell;1500.0
benzin;manuell;4300.0
diesel;automatik;16200.0
benzin;manuell;200.0
benzin;manuell;2500.0
benzin;manuell;600.0
diesel;automatik;17900.0
benzin;manuell;3650.0
;manuell;250.0
benzin;manuell;2000.0
benzin;manuell;3999.0
;automatik;11200.0
benzin;manuell;1900.0
benzin;manuell;550.0
benzin;manuell;799.0
;manuell;700.0
benzin;manuell;1925.0
;manuell;1990.0
benzin;manuell;4990.0
diesel;manuell;2150.0
;;58.0
benzin;manuell;2100.0
diesel;manuell;300.0
diesel;manuell;1999.0
;manuell;550.0
diesel;automatik;7550.0
benzin;manuell;350.0
benzin;manuell;15750.0
diesel;automatik;18490.0
benzin;manuell;9000.0
