vehicletype;price
limousine;100.0
kombi;6990.0
kleinwagen;3650.0
limousine;4500.0
kleinwagen;4700.0
bus;5750.0
kleinwagen;350.0
kleinwagen;0.0
limousine;13250.0
kleinwagen;3920.0
kleinwagen;0.0
cabrio;3900.0
bus;6999.0
limousine;6999.0
limousine;2050.0
kombi;1990.0
cabrio;4150.0
kleinwagen;1750.0
kombi;2800.0
cabrio;9999.0
limousine;3750.0
limousine;1200.0
coupe;22290.0
bus;6000.0
kombi;2800.0
limousine;0.0
kombi;5800.0
kleinwagen;1690.0
kombi;14900.0
kombi;499.0
;1400.0
;7799.0
kombi;18700.0
bus;2990.0
limousine;750.0
limousine;5490.0
coupe;399997.0
kombi;3350.0
limousine;4600.0
kleinwagen;800.0
limousine;5100.0
limousine;4444.0
kleinwagen;1000.0
coupe;5600.0
cabrio;8499.0
limousine;5000.0
kleinwagen;500.0
limousine;1180.0
kombi;9200.0
;0.0
kleinwagen;1000.0
;14200.0
kleinwagen;6000.0
bus;3800.0
coupe;18888.0
coupe;1600.0
kombi;17700.0
cabrio;990.0
kleinwagen;2500.0
bus;4700.0
kombi;3600.0
bus;1300.0
kombi;2600.0
kleinwagen;4500.0
kombi;36900.0
kombi;2000.0
limousine;2800.0
kleinwagen;5999.0
kleinwagen;2900.0
kombi;2500.0
kleinwagen;350.0
kleinwagen;15500.0
limousine;15900.0
kombi;10000.0
limousine;1850.0
kleinwagen;250.0
kleinwagen;400.0
;0.0
cabrio;3800.0
limousine;3850.0
cabrio;29500.0
suv;6800.0
kombi;990.0
bus;16500.0
kombi;6500.0
coupe;14850.0
kleinwagen;200.0
cabrio;49899.0
limousine;700.0
limousine;8200.0
limousine;100.0
kombi;16900.0
kombi;5800.0
bus;4250.0
kleinwagen;1099.0
kombi;7990.0
bus;2000.0
kombi;28500.0
limousine;2599.0
suv;8500.0
limousine;0.0
kombi;11900.0
;0.0
kleinwagen;4800.0
kombi;14000.0
limousine;3900.0
;50.0
limousine;1200.0
kleinwagen;999.0
limousine;6800.0
kombi;11500.0
coupe;18500.0
limousine;220.0
kombi;4500.0
kleinwagen;999.0
kleinwagen;9000.0
;250.0
kleinwagen;2222.0
bus;2390.0
cabrio;0.0
kombi;11700.0
coupe;23530.0
limousine;8500.0
limousine;1100.0
kleinwagen;800.0
cabrio;750.0
kombi;350.0
;1150.0
kombi;9500.0
bus;1050.0
;0.0
kleinwagen;1599.0
kleinwagen;10499.0
kombi;13500.0
andere;3500.0
kleinwagen;3500.0
kombi;8900.0
;850.0
kleinwagen;850.0
kleinwagen;400.0
bus;9500.0
kombi;7999.0
bus;3999.0
limousine;8000.0
limousine;450.0
coupe;42899.0
kleinwagen;3800.0
bus;4999.0
kombi;2490.0
kombi;4150.0
andere;0.0
limousine;850.0
kombi;10900.0
limousine;740.0
;14999.0
kleinwagen;1290.0
bus;1500.0
cabrio;17490.0
limousine;10400.0
kombi;4790.0
limousine;18000.0
bus;2999.0
kleinwagen;1500.0
kombi;17500.0
kombi;10400.0
limousine;4200.0
kleinwagen;1300.0
kombi;8999.0
coupe;450.0
kombi;3900.0
kleinwagen;4900.0
kleinwagen;200.0
coupe;10199.0
limousine;8999.0
;1500.0
limousine;5200.0
kombi;1790.0
kleinwagen;1799.0
kleinwagen;1350.0
limousine;9499.0
kombi;1999.0
bus;30900.0
kleinwagen;4590.0
kleinwagen;3500.0
limousine;3500.0
kleinwagen;400.0
limousine;2000.0
kombi;7700.0
kombi;7400.0
limousine;4950.0
coupe;41500.0
limousine;5300.0
limousine;350.0
kombi;5650.0
bus;15300.0
kleinwagen;3500.0
kombi;5990.0
;2900.0
;0.0
kleinwagen;4950.0
kleinwagen;3750.0
limousine;62550.0
;4099.0
limousine;5990.0
coupe;3000.0
;649.0
bus;1500.0
limousine;6950.0
kleinwagen;9800.0
;3300.0
cabrio;10500.0
;0.0
;150.0
limousine;650.0
bus;6490.0
kleinwagen;650.0
kleinwagen;3390.0
limousine;4900.0
;6500.0
limousine;1500.0
limousine;15999.0
kleinwagen;4700.0
limousine;1300.0
limousine;850.0
suv;18999.0
;555.0
kleinwagen;799.0
limousine;500.0
kleinwagen;0.0
kleinwagen;6500.0
;1350.0
limousine;13900.0
coupe;15700.0
limousine;1750.0
kombi;4900.0
kombi;8000.0
kombi;3800.0
kleinwagen;1700.0
limousine;2999.0
limousine;4900.0
coupe;4500.0
limousine;14999.0
limousine;1100.0
kleinwagen;0.0
cabrio;1450.0
bus;5950.0
bus;5000.0
limousine;5999.0
kombi;1400.0
kleinwagen;6000.0
bus;2300.0
kombi;6500.0
kleinwagen;1900.0
limousine;26000.0
limousine;7250.0
kleinwagen;180.0
kleinwagen;1300.0
kleinwagen;450.0
limousine;0.0
limousine;2700.0
bus;20500.0
kombi;1888.0
limousine;4500.0
kleinwagen;9450.0
limousine;10500.0
cabrio;10500.0
kombi;5650.0
kleinwagen;7500.0
kombi;4699.0
limousine;5900.0
limousine;4790.0
limousine;12800.0
kombi;4499.0
cabrio;2450.0
coupe;3500.0
limousine;16200.0
kombi;1850.0
limousine;850.0
kombi;1100.0
limousine;2050.0
limousine;990.0
limousine;800.0
;2200.0
limousine;2300.0
limousine;3999.0
limousine;1150.0
bus;6499.0
coupe;1450.0
kleinwagen;1500.0
;1.0
kombi;11500.0
cabrio;6000.0
limousine;10000.0
cabrio;1800.0
limousine;1100.0
;3300.0
;0.0
;575.0
kombi;16800.0
suv;4700.0
limousine;7790.0
limousine;1399.0
limousine;18500.0
limousine;11900.0
kleinwagen;99.0
limousine;16700.0
coupe;7000.0
coupe;18900.0
bus;1500.0
limousine;2500.0
andere;1499.0
bus;7700.0
kleinwagen;1550.0
kleinwagen;1499.0
kleinwagen;1399.0
limousine;13000.0
kleinwagen;690.0
limousine;7000.0
kombi;690.0
kleinwagen;799.0
coupe;6500.0
limousine;12900.0
limousine;9999.0
limousine;1800.0
bus;4100.0
kleinwagen;11900.0
coupe;23900.0
kleinwagen;1850.0
limousine;14500.0
cabrio;5499.0
kombi;650.0
limousine;1999.0
bus;15250.0
;8760.0
limousine;2250.0
;0.0
limousine;1450.0
limousine;0.0
kombi;2500.0
andere;2200.0
;10200.0
coupe;0.0
limousine;489.0
limousine;2500.0
;1000.0
;600.0
;2500.0
limousine;1800.0
suv;24999.0
kleinwagen;2300.0
;800.0
bus;5400.0
coupe;4200.0
coupe;1999.0
limousine;6500.0
cabrio;2500.0
coupe;325.0
limousine;1999.0
cabrio;8099.0
cabrio;19500.0
kombi;2350.0
coupe;1200.0
cabrio;1250.0
kombi;5000.0
;2650.0
kleinwagen;300.0
cabrio;63400.0
kleinwagen;800.0
bus;5750.0
kleinwagen;2900.0
kombi;699.0
kombi;6999.0
bus;17000.0
kleinwagen;4699.0
kombi;600.0
;0.0
kleinwagen;550.0
kleinwagen;2200.0
limousine;11749.0
kleinwagen;3800.0
coupe;1949.0
kombi;1150.0
kombi;800.0
kombi;3999.0
kombi;1900.0
;1150.0
coupe;3100.0
cabrio;6900.0
kombi;800.0
bus;6750.0
suv;12500.0
suv;19500.0
kleinwagen;249.0
limousine;4800.0
kleinwagen;800.0
kombi;4900.0
kleinwagen;1500.0
kleinwagen;1999.0
cabrio;2490.0
bus;5500.0
suv;27400.0
limousine;6500.0
bus;2500.0
limousine;1100.0
kleinwagen;899.0
kleinwagen;1650.0
cabrio;4500.0
kombi;999.0
cabrio;3500.0
kleinwagen;5200.0
limousine;2150.0
;5399.0
kombi;1500.0
kleinwagen;950.0
;199.0
kombi;10999.0
kombi;7990.0
cabrio;1650.0
kleinwagen;3200.0
suv;19990.0
kombi;13450.0
kombi;1390.0
kombi;2800.0
;999.0
;5500.0
kleinwagen;13475.0
bus;1600.0
kleinwagen;1950.0
limousine;4900.0
kombi;2450.0
kombi;2799.0
;1650.0
cabrio;2400.0
kleinwagen;5750.0
kleinwagen;650.0
bus;4490.0
limousine;1300.0
kleinwagen;2950.0
limousine;590.0
bus;1950.0
limousine;2790.0
cabrio;2800.0
cabrio;1800.0
limousine;950.0
limousine;1250.0
cabrio;19999.0
cabrio;22990.0
coupe;2400.0
limousine;5250.0
kleinwagen;1500.0
kleinwagen;2800.0
limousine;3200.0
limousine;2950.0
kleinwagen;6350.0
coupe;25900.0
bus;2950.0
kombi;14400.0
limousine;4300.0
limousine;2200.0
cabrio;18500.0
limousine;5300.0
limousine;0.0
cabrio;8950.0
;999.0
kleinwagen;2999.0
kombi;1800.0
bus;4800.0
kleinwagen;7550.0
kleinwagen;1350.0
bus;4900.0
bus;4399.0
kleinwagen;1500.0
kleinwagen;650.0
kombi;4250.0
limousine;3885.0
kleinwagen;1650.0
kombi;1450.0
;250.0
coupe;14900.0
;200.0
limousine;5750.0
cabrio;1990.0
limousine;1299.0
kleinwagen;870.0
kombi;2850.0
kombi;1099.0
coupe;7500.0
kleinwagen;600.0
limousine;9999.0
limousine;1900.0
coupe;27999.0
suv;2100.0
limousine;5499.0
kleinwagen;1300.0
suv;23900.0
kleinwagen;1350.0
limousine;1.0
limousine;27500.0
kombi;2500.0
kombi;10998.0
;2999.0
kleinwagen;9000.0
bus;4200.0
limousine;7000.0
bus;4650.0
;1100.0
kleinwagen;6200.0
bus;12990.0
limousine;2500.0
kombi;1690.0
kleinwagen;400.0
limousine;15299.0
kleinwagen;3000.0
cabrio;1000.0
cabrio;7500.0
limousine;2300.0
;100.0
kleinwagen;3700.0
kombi;7200.0
cabrio;10990.0
cabrio;14990.0
bus;7950.0
kombi;2500.0
kleinwagen;1480.0
kombi;10990.0
limousine;300.0
kleinwagen;4321.0
;599.0
limousine;550.0
cabrio;3999.0
;1500.0
kombi;10750.0
suv;11200.0
limousine;26800.0
kombi;14250.0
andere;1850.0
kombi;5400.0
kombi;1599.0
kleinwagen;1890.0
limousine;999.0
andere;17500.0
kleinwagen;2500.0
suv;1550.0
kleinwagen;1790.0
limousine;2399.0
kleinwagen;550.0
kleinwagen;888.0
limousine;11500.0
cabrio;0.0
limousine;15000.0
;1100.0
cabrio;7450.0
;800.0
kleinwagen;450.0
suv;14800.0
kombi;8199.0
suv;6990.0
limousine;2600.0
cabrio;2790.0
kombi;1450.0
kombi;5000.0
limousine;960.0
kleinwagen;3000.0
kleinwagen;6250.0
limousine;13890.0
limousine;3990.0
kombi;5790.0
kleinwagen;650.0
limousine;2290.0
;1750.0
limousine;1990.0
;0.0
kleinwagen;2350.0
kleinwagen;7500.0
cabrio;11500.0
kleinwagen;11999.0
coupe;700.0
limousine;0.0
kombi;1000.0
kombi;1990.0
limousine;2350.0
kleinwagen;3499.0
;3990.0
cabrio;3500.0
limousine;1750.0
kombi;800.0
cabrio;26500.0
cabrio;2400.0
suv;13300.0
limousine;1290.0
;3500.0
bus;3500.0
kleinwagen;5950.0
limousine;6600.0
kleinwagen;1350.0
kombi;6500.0
kleinwagen;150.0
limousine;2300.0
kleinwagen;500.0
;0.0
kleinwagen;1199.0
kombi;2750.0
kleinwagen;6700.0
kleinwagen;999.0
kleinwagen;8900.0
limousine;5222.0
limousine;850.0
cabrio;7900.0
cabrio;9800.0
kleinwagen;850.0
limousine;2000.0
;790.0
limousine;150.0
cabrio;2200.0
;2650.0
bus;6950.0
cabrio;24500.0
suv;12950.0
kleinwagen;2999.0
kombi;6400.0
limousine;0.0
kleinwagen;1199.0
kleinwagen;1050.0
kleinwagen;9400.0
limousine;8299.0
coupe;12500.0
kleinwagen;500.0
bus;2800.0
bus;2950.0
bus;1399.0
coupe;350.0
kleinwagen;850.0
bus;4800.0
limousine;2200.0
kleinwagen;10500.0
;750.0
kleinwagen;400.0
coupe;14000.0
limousine;600.0
cabrio;10400.0
limousine;3500.0
kleinwagen;1000.0
limousine;4300.0
cabrio;2290.0
kleinwagen;5120.0
coupe;2200.0
kombi;8600.0
suv;1450.0
kleinwagen;350.0
;3200.0
;1500.0
bus;7500.0
bus;14999.0
bus;5300.0
;111.0
kombi;4100.0
bus;1950.0
kleinwagen;3900.0
limousine;15300.0
kleinwagen;1250.0
kleinwagen;450.0
kombi;4900.0
cabrio;6999.0
coupe;500.0
limousine;3700.0
kleinwagen;13490.0
coupe;5400.0
cabrio;13500.0
kombi;6350.0
kombi;4499.0
limousine;8990.0
kleinwagen;5200.0
suv;13400.0
limousine;1000.0
cabrio;4190.0
kleinwagen;1100.0
kombi;0.0
limousine;1250.0
;1850.0
andere;0.0
limousine;2250.0
kleinwagen;7000.0
limousine;5500.0
bus;900.0
kleinwagen;499.0
kleinwagen;5500.0
limousine;900.0
;1350.0
limousine;550.0
;1400.0
kombi;14499.0
kombi;3550.0
bus;11499.0
kombi;1500.0
limousine;1300.0
kombi;1700.0
limousine;5250.0
limousine;11499.0
cabrio;7999.0
limousine;7250.0
bus;8800.0
kombi;6000.0
kleinwagen;5400.0
limousine;2000.0
kombi;16444.0
limousine;350.0
kombi;6550.0
kleinwagen;850.0
kombi;5500.0
;0.0
bus;11350.0
limousine;31200.0
kombi;950.0
kombi;1750.0
kombi;12490.0
cabrio;9000.0
;4999.0
suv;2499.0
limousine;4750.0
suv;3500.0
cabrio;3650.0
limousine;10100.0
kombi;6500.0
;999.0
coupe;999.0
cabrio;5990.0
kombi;2100.0
bus;6100.0
limousine;11990.0
kleinwagen;3500.0
limousine;10200.0
limousine;2000.0
;500.0
bus;10500.0
kleinwagen;150.0
limousine;0.0
cabrio;550.0
kleinwagen;650.0
suv;30000.0
kleinwagen;0.0
cabrio;4490.0
kombi;1899.0
kleinwagen;998.0
limousine;7700.0
bus;1200.0
;3000.0
bus;12900.0
kombi;1700.0
kleinwagen;630.0
suv;15999.0
suv;13900.0
limousine;6650.0
kleinwagen;2222.0
limousine;3150.0
limousine;900.0
kleinwagen;7899.0
suv;12900.0
cabrio;6900.0
limousine;750.0
;300.0
limousine;1399.0
limousine;6750.0
kleinwagen;1500.0
limousine;1500.0
limousine;400.0
kombi;2850.0
kombi;3750.0
kombi;1900.0
kleinwagen;0.0
cabrio;8900.0
cabrio;5499.0
limousine;2990.0
suv;2250.0
kombi;7999.0
cabrio;1999.0
;1599.0
limousine;650.0
;0.0
kombi;7550.0
kleinwagen;4999.0
kombi;9000.0
kleinwagen;500.0
limousine;6899.0
limousine;13900.0
limousine;2400.0
limousine;3600.0
limousine;1250.0
kombi;3400.0
kleinwagen;150.0
kleinwagen;2990.0
kleinwagen;200.0
kombi;12500.0
limousine;1899.0
limousine;6000.0
kleinwagen;500.0
kleinwagen;899.0
kleinwagen;3750.0
limousine;2499.0
cabrio;15500.0
suv;3900.0
limousine;4690.0
bus;38950.0
cabrio;3500.0
kleinwagen;747.0
kleinwagen;1700.0
kombi;2400.0
limousine;3500.0
kleinwagen;3490.0
kleinwagen;1500.0
kleinwagen;2490.0
;500.0
limousine;2950.0
;0.0
cabrio;17990.0
kleinwagen;2200.0
limousine;2499.0
;0.0
cabrio;11500.0
limousine;2700.0
kleinwagen;300.0
coupe;1600.0
kombi;16900.0
limousine;1850.0
cabrio;6900.0
cabrio;8500.0
limousine;800.0
limousine;2200.0
kombi;39999.0
kombi;15000.0
limousine;9800.0
suv;1990.0
kleinwagen;400.0
kombi;4999.0
limousine;450.0
;150.0
limousine;650.0
kombi;690.0
coupe;6000.0
kombi;22450.0
kleinwagen;1799.0
cabrio;6900.0
limousine;680.0
kombi;12500.0
limousine;4200.0
coupe;18300.0
kleinwagen;5690.0
kombi;3995.0
kombi;2950.0
;1000.0
kombi;12500.0
;0.0
limousine;12500.0
limousine;2200.0
;900.0
kleinwagen;1990.0
kombi;9250.0
;950.0
kombi;500.0
bus;1550.0
cabrio;500.0
suv;11800.0
kleinwagen;3100.0
kleinwagen;1000.0
;2400.0
kombi;10400.0
coupe;3800.0
kleinwagen;650.0
kleinwagen;550.0
kleinwagen;2350.0
limousine;1200.0
;990.0
suv;1799.0
cabrio;9900.0
kombi;1900.0
bus;15500.0
cabrio;3200.0
;399.0
limousine;1699.0
kombi;600.0
limousine;1000.0
;90.0
kombi;36900.0
bus;3100.0
bus;4000.0
bus;3499.0
limousine;8500.0
coupe;4990.0
limousine;11500.0
cabrio;7999.0
cabrio;4650.0
kleinwagen;4990.0
cabrio;5300.0
limousine;2000.0
kleinwagen;2500.0
bus;14990.0
andere;6700.0
kleinwagen;6900.0
cabrio;6299.0
coupe;17500.0
kombi;11999.0
kleinwagen;1699.0
;1300.0
bus;8400.0
kombi;2500.0
limousine;2100.0
coupe;1999.0
bus;5500.0
kleinwagen;2500.0
suv;4450.0
kombi;28450.0
bus;3100.0
bus;3000.0
kleinwagen;1600.0
cabrio;3250.0
kleinwagen;5499.0
kleinwagen;2490.0
coupe;3900.0
coupe;17800.0
kleinwagen;5000.0
;11990.0
kombi;6800.0
kleinwagen;1450.0
bus;1500.0
limousine;7300.0
kombi;6500.0
limousine;4500.0
limousine;30000.0
;5800.0
kombi;1459.0
suv;14300.0
cabrio;16999.0
kleinwagen;8250.0
kombi;0.0
kleinwagen;879.0
limousine;2499.0
limousine;5450.0
limousine;1950.0
;6000.0
coupe;3199.0
kleinwagen;5990.0
andere;2999.0
;1500.0
kombi;5900.0
limousine;3280.0
limousine;6300.0
kleinwagen;2500.0
;850.0
limousine;2555.0
bus;5444.0
limousine;5850.0
;0.0
cabrio;16900.0
limousine;10490.0
kleinwagen;12800.0
suv;25000.0
kleinwagen;0.0
kleinwagen;1299.0
limousine;300.0
limousine;600.0
limousine;1890.0
kleinwagen;377.0
coupe;10950.0
bus;3100.0
kleinwagen;1850.0
;3000.0
kleinwagen;380.0
limousine;880.0
limousine;8990.0
limousine;500.0
kombi;6999.0
limousine;4800.0
coupe;23000.0
kleinwagen;525.0
kleinwagen;1300.0
limousine;5000.0
;250.0
kleinwagen;6900.0
cabrio;8500.0
kleinwagen;1349.0
limousine;8500.0
;3799.0
limousine;14399.0
bus;5900.0
limousine;1450.0
limousine;11500.0
limousine;8888.0
kombi;5000.0
bus;5490.0
cabrio;3950.0
kleinwagen;1100.0
limousine;1180.0
limousine;2800.0
kleinwagen;900.0
limousine;8700.0
bus;850.0
kleinwagen;11250.0
bus;3100.0
limousine;800.0
kleinwagen;2900.0
bus;4800.0
kombi;2650.0
limousine;1900.0
coupe;350.0
kombi;2300.0
kombi;100.0
kleinwagen;1000.0
limousine;8400.0
kleinwagen;999.0
limousine;1800.0
limousine;500.0
kombi;5200.0
limousine;1000.0
kleinwagen;1599.0
;1299.0
suv;16500.0
kleinwagen;1700.0
limousine;37999.0
limousine;14999.0
kombi;150.0
kleinwagen;6250.0
bus;1500.0
coupe;0.0
kleinwagen;1699.0
bus;9500.0
;2500.0
suv;4300.0
coupe;3800.0
kleinwagen;7490.0
;1500.0
kombi;26500.0
limousine;1950.0
limousine;34990.0
kleinwagen;999.0
limousine;3999.0
coupe;3250.0
limousine;0.0
;9000.0
kombi;2799.0
;230.0
kleinwagen;4750.0
suv;17900.0
kleinwagen;1000.0
kleinwagen;2990.0
suv;12950.0
cabrio;9800.0
limousine;4300.0
kleinwagen;4049.0
;7500.0
kleinwagen;1900.0
limousine;15000.0
limousine;9400.0
kombi;5500.0
kombi;0.0
limousine;2555.0
kleinwagen;1200.0
bus;30000.0
kombi;800.0
limousine;8900.0
kombi;1250.0
suv;18950.0
cabrio;3750.0
kombi;2600.0
bus;2050.0
;500.0
limousine;8940.0
andere;890.0
bus;7555.0
cabrio;1900.0
cabrio;4300.0
kombi;3550.0
andere;1200.0
;4799.0
limousine;7999.0
kleinwagen;1444.0
kombi;13790.0
limousine;1890.0
kleinwagen;3500.0
kleinwagen;788.0
limousine;1400.0
kombi;7000.0
limousine;300.0
kleinwagen;5799.0
kleinwagen;1990.0
kleinwagen;3650.0
kleinwagen;850.0
kleinwagen;699.0
limousine;4700.0
kleinwagen;4800.0
;3999.0
limousine;5800.0
;0.0
kombi;3300.0
;0.0
kleinwagen;2200.0
kombi;9800.0
coupe;1250.0
limousine;12950.0
kleinwagen;3700.0
limousine;500.0
cabrio;1400.0
kleinwagen;1850.0
coupe;2980.0
bus;4500.0
coupe;54500.0
kleinwagen;600.0
coupe;34200.0
coupe;600.0
;3700.0
limousine;1000.0
kleinwagen;3499.0
kleinwagen;500.0
suv;20500.0
coupe;1400.0
bus;3200.0
kleinwagen;950.0
limousine;7400.0
bus;13000.0
kombi;0.0
limousine;795.0
kombi;8750.0
;22990.0
;6999.0
kleinwagen;1000.0
bus;17400.0
limousine;2200.0
;4800.0
coupe;18500.0
kleinwagen;800.0
;2200.0
kombi;350.0
cabrio;8999.0
;200.0
kleinwagen;2100.0
;4850.0
limousine;1850.0
;799.0
limousine;500.0
limousine;2500.0
;7450.0
kleinwagen;5999.0
kombi;999.0
bus;1950.0
bus;3850.0
kleinwagen;1490.0
kleinwagen;299.0
limousine;2300.0
limousine;17500.0
limousine;4000.0
limousine;350.0
kleinwagen;2750.0
limousine;6890.0
kombi;6750.0
limousine;1800.0
kombi;500.0
limousine;1050.0
;3000.0
;600.0
cabrio;9950.0
limousine;750.0
cabrio;6990.0
kombi;350.0
suv;12999.0
;80.0
limousine;1250.0
;12800.0
kleinwagen;8600.0
kleinwagen;0.0
;1450.0
kombi;667.0
;888.0
cabrio;13500.0
bus;1000.0
limousine;17400.0
kleinwagen;850.0
limousine;13500.0
limousine;1400.0
kleinwagen;699.0
bus;13900.0
limousine;3800.0
limousine;850.0
limousine;3200.0
kleinwagen;500.0
kleinwagen;900.0
kombi;2600.0
kombi;0.0
kombi;500.0
kombi;1500.0
kombi;500.0
kombi;4750.0
kombi;5200.0
suv;13950.0
limousine;21400.0
limousine;8590.0
andere;29900.0
bus;2999.0
;1750.0
cabrio;2200.0
cabrio;14500.0
kombi;14900.0
limousine;23950.0
limousine;790.0
kleinwagen;4000.0
cabrio;39.0
;1150.0
limousine;799.0
kombi;650.0
kleinwagen;3400.0
kombi;18900.0
coupe;4950.0
cabrio;18500.0
;550.0
bus;9000.0
kleinwagen;5900.0
kleinwagen;999.0
limousine;8999.0
coupe;5990.0
limousine;11500.0
kombi;1500.0
kleinwagen;4950.0
bus;3800.0
kombi;5900.0
;1250.0
limousine;3800.0
kleinwagen;600.0
kombi;5699.0
;500.0
kombi;2600.0
bus;3300.0
kombi;11750.0
suv;0.0
suv;2900.0
kleinwagen;300.0
bus;2300.0
limousine;5200.0
limousine;6300.0
;850.0
cabrio;15900.0
kleinwagen;1400.0
kleinwagen;1099.0
kombi;850.0
kombi;0.0
limousine;0.0
limousine;2300.0
limousine;2999.0
;0.0
kleinwagen;700.0
kombi;200.0
suv;80.0
bus;19900.0
kleinwagen;6545.0
kleinwagen;5299.0
limousine;35500.0
kleinwagen;1500.0
limousine;3700.0
bus;4900.0
kombi;1450.0
coupe;19200.0
suv;4450.0
kombi;11500.0
kombi;1900.0
kleinwagen;5900.0
bus;7000.0
;3100.0
;500.0
kombi;7300.0
limousine;25950.0
kleinwagen;500.0
kombi;2200.0
kleinwagen;6850.0
kombi;13999.0
coupe;16990.0
kombi;9900.0
limousine;5499.0
kombi;7500.0
limousine;1450.0
kleinwagen;4200.0
kombi;19900.0
suv;25500.0
kombi;4300.0
kleinwagen;6200.0
suv;4500.0
kleinwagen;1100.0
limousine;15000.0
cabrio;1550.0
kombi;3799.0
limousine;7150.0
kleinwagen;900.0
coupe;12800.0
kombi;11490.0
bus;2700.0
kombi;6300.0
kleinwagen;650.0
;1500.0
limousine;2000.0
kombi;6750.0
kombi;15800.0
cabrio;4990.0
bus;850.0
limousine;38999.0
kleinwagen;1400.0
kombi;450.0
cabrio;7888.0
limousine;2590.0
kleinwagen;550.0
limousine;1690.0
kleinwagen;5000.0
kombi;35500.0
cabrio;33000.0
bus;7600.0
kleinwagen;1300.0
bus;2999.0
coupe;3900.0
limousine;4200.0
limousine;13000.0
kombi;600.0
limousine;6299.0
kombi;10900.0
suv;3900.0
limousine;3000.0
limousine;20500.0
limousine;19950.0
kleinwagen;4200.0
kombi;900.0
kleinwagen;2750.0
kombi;11500.0
kombi;699.0
limousine;1399.0
suv;7400.0
limousine;800.0
limousine;9300.0
coupe;11500.0
coupe;820.0
kombi;1450.0
limousine;1300.0
bus;550.0
suv;4800.0
kombi;99.0
kombi;2300.0
bus;10500.0
limousine;11990.0
bus;2500.0
kleinwagen;1350.0
kombi;900.0
kleinwagen;777.0
kombi;1450.0
kleinwagen;400.0
kleinwagen;1750.0
cabrio;15950.0
limousine;3950.0
limousine;799.0
coupe;4200.0
kleinwagen;599.0
coupe;6500.0
;6300.0
bus;999.0
limousine;350.0
kleinwagen;1599.0
limousine;1444.0
limousine;14999.0
limousine;4999.0
suv;18000.0
bus;2250.0
limousine;15250.0
cabrio;2900.0
kleinwagen;4500.0
kombi;5000.0
kleinwagen;2300.0
kombi;5500.0
kombi;350.0
limousine;8500.0
kombi;49900.0
kleinwagen;2650.0
kombi;8699.0
limousine;2100.0
kleinwagen;100.0
kombi;10900.0
limousine;6790.0
bus;6750.0
limousine;7499.0
bus;1.0
suv;19300.0
kombi;5100.0
limousine;2990.0
limousine;7990.0
;350.0
kleinwagen;0.0
kombi;16450.0
coupe;900.0
limousine;5200.0
cabrio;700.0
limousine;10800.0
kleinwagen;499.0
limousine;1250.0
limousine;1850.0
limousine;1500.0
;4800.0
kombi;5900.0
limousine;17490.0
kombi;5200.0
limousine;300.0
kombi;2150.0
;1399.0
kleinwagen;1440.0
kombi;3750.0
limousine;500.0
kombi;349.0
cabrio;26660.0
kombi;14300.0
;900.0
kombi;800.0
cabrio;2199.0
kleinwagen;3700.0
;4750.0
kombi;1950.0
limousine;11499.0
limousine;2900.0
kleinwagen;1500.0
bus;800.0
kombi;3500.0
suv;7000.0
;450.0
limousine;1375.0
kleinwagen;3100.0
kombi;4200.0
kleinwagen;6000.0
kombi;9300.0
;9200.0
;8500.0
kleinwagen;0.0
limousine;1800.0
;5800.0
kombi;4399.0
kombi;2499.0
suv;18950.0
kleinwagen;1250.0
kombi;600.0
limousine;2400.0
limousine;2700.0
kombi;849.0
kleinwagen;9999.0
limousine;4890.0
limousine;1500.0
limousine;350.0
limousine;1666.0
kombi;10350.0
suv;31999.0
kombi;13495.0
limousine;9999.0
kleinwagen;1500.0
cabrio;1350.0
kleinwagen;549.0
bus;3400.0
kleinwagen;3999.0
kleinwagen;2000.0
cabrio;27000.0
suv;28500.0
limousine;9500.0
limousine;530.0
limousine;1850.0
limousine;9500.0
kleinwagen;999.0
limousine;3600.0
kleinwagen;1599.0
limousine;2450.0
bus;2300.0
cabrio;8999.0
kleinwagen;650.0
coupe;7950.0
kombi;3250.0
cabrio;3999.0
limousine;550.0
bus;9700.0
kombi;1400.0
limousine;10000.0
kleinwagen;5200.0
kombi;11500.0
;400.0
;299.0
kleinwagen;650.0
limousine;4300.0
kleinwagen;1700.0
kombi;22000.0
limousine;10500.0
kombi;0.0
kombi;8199.0
kleinwagen;550.0
limousine;1850.0
limousine;2550.0
limousine;8800.0
kleinwagen;1050.0
kleinwagen;5900.0
coupe;11999.0
limousine;750.0
coupe;1949.0
kleinwagen;2600.0
kombi;1500.0
limousine;7500.0
kleinwagen;16000.0
limousine;850.0
cabrio;2850.0
;0.0
kombi;4400.0
;100.0
kleinwagen;2850.0
limousine;7500.0
suv;4999.0
kleinwagen;950.0
coupe;7500.0
cabrio;27500.0
suv;11450.0
kombi;350.0
kleinwagen;2950.0
limousine;1800.0
kombi;2299.0
limousine;1250.0
coupe;10900.0
kleinwagen;950.0
limousine;3000.0
limousine;14200.0
kombi;4350.0
kombi;1350.0
coupe;18500.0
andere;1300.0
kleinwagen;990.0
;0.0
limousine;1000.0
;999.0
;1900.0
limousine;13500.0
;1.0
kleinwagen;0.0
bus;1650.0
limousine;12000.0
kombi;2600.0
kleinwagen;1800.0
limousine;2100.0
bus;4500.0
kombi;12500.0
kleinwagen;1499.0
bus;5250.0
