vehicletype;brand;price
coupe;volkswagen;31900.0
kleinwagen;toyota;5900.0
coupe;bmw;27900.0
limousine;volkswagen;28500.0
kleinwagen;smart;2590.0
cabrio;bmw;81900.0
coupe;mercedes_benz;2300.0
kombi;ford;1150.0
limousine;volkswagen;800.0
kleinwagen;daihatsu;599.0
kombi;mercedes_benz;6200.0
bus;peugeot;800.0
kleinwagen;renault;1000.0
coupe;mercedes_benz;2950.0
kombi;audi;12500.0
cabrio;bmw;9200.0
kleinwagen;volkswagen;1499.0
limousine;volkswagen;4900.0
kleinwagen;mini;6200.0
;chevrolet;2650.0
;audi;8200.0
limousine;seat;1250.0
limousine;opel;590.0
;ford;1450.0
limousine;mercedes_benz;1600.0
limousine;peugeot;3100.0
kleinwagen;opel;1500.0
limousine;volkswagen;650.0
limousine;seat;4999.0
limousine;mitsubishi;3740.0
;opel;900.0
;ford;2400.0
limousine;ford;250.0
coupe;audi;29900.0
kombi;bmw;3990.0
suv;land_rover;3800.0
kleinwagen;skoda;2650.0
kombi;mercedes_benz;15300.0
limousine;ford;5350.0
limousine;volkswagen;999.0
limousine;opel;987.0
kleinwagen;peugeot;700.0
bus;ford;2650.0
cabrio;volkswagen;21990.0
kombi;mazda;4900.0
kleinwagen;renault;5890.0
coupe;opel;2150.0
kleinwagen;audi;4700.0
;ford;600.0
kombi;opel;7500.0
bus;volkswagen;4999.0
bus;volkswagen;7500.0
kombi;mercedes_benz;1250.0
limousine;bmw;3400.0
coupe;mercedes_benz;22700.0
kleinwagen;peugeot;850.0
kleinwagen;audi;18700.0
limousine;volkswagen;2000.0
kleinwagen;volkswagen;599.0
limousine;mercedes_benz;10000.0
kleinwagen;ford;1499.0
bus;renault;5950.0
kleinwagen;ford;350.0
limousine;volkswagen;14500.0
kombi;audi;1299.0
limousine;volkswagen;1900.0
kleinwagen;mazda;980.0
andere;bmw;1600.0
kleinwagen;opel;2500.0
andere;mercedes_benz;5350.0
;sonstige_autos;0.0
limousine;renault;699.0
kleinwagen;volkswagen;2250.0
;renault;1290.0
limousine;renault;1650.0
kombi;mercedes_benz;13000.0
;ford;4500.0
kleinwagen;volkswagen;3500.0
kombi;volkswagen;950.0
kleinwagen;volkswagen;750.0
kombi;mercedes_benz;2150.0
limousine;bmw;1299.0
;ford;1400.0
;seat;500.0
limousine;volkswagen;1300.0
kleinwagen;opel;790.0
kleinwagen;citroen;2999.0
bus;ford;16500.0
;opel;700.0
limousine;opel;309.0
kleinwagen;smart;4150.0
limousine;mercedes_benz;0.0
limousine;opel;2200.0
limousine;volkswagen;2650.0
limousine;mercedes_benz;1650.0
;ford;550.0
coupe;bmw;500.0
limousine;mazda;12500.0
cabrio;bmw;3500.0
limousine;audi;24999.0
kleinwagen;volkswagen;6000.0
kleinwagen;fiat;5900.0
limousine;audi;2300.0
coupe;bmw;31199.0
cabrio;volkswagen;24350.0
bus;chrysler;850.0
;fiat;2400.0
limousine;mazda;1490.0
kombi;mazda;200.0
kleinwagen;smart;3600.0
coupe;opel;1790.0
;bmw;0.0
kleinwagen;renault;100.0
kombi;volkswagen;9980.0
cabrio;bmw;20999.0
coupe;bmw;900.0
;ford;4900.0
coupe;mercedes_benz;0.0
kleinwagen;renault;599.0
kleinwagen;opel;249.0
limousine;bmw;3500.0
kombi;audi;9500.0
limousine;bmw;18500.0
cabrio;audi;11999.0
limousine;mercedes_benz;5850.0
limousine;bmw;8499.0
;audi;4000.0
kombi;audi;800.0
limousine;mercedes_benz;3290.0
cabrio;audi;45750.0
limousine;bmw;980.0
cabrio;volkswagen;18000.0
kleinwagen;volkswagen;399.0
limousine;renault;16200.0
bus;volkswagen;7900.0
cabrio;alfa_romeo;12990.0
coupe;sonstige_autos;6000.0
suv;honda;13500.0
limousine;volkswagen;1449.0
kleinwagen;smart;750.0
limousine;volkswagen;1660.0
bus;mercedes_benz;1500.0
suv;porsche;14800.0
kombi;audi;8800.0
kleinwagen;nissan;4150.0
kombi;ford;10000.0
bus;volkswagen;2100.0
kombi;volkswagen;999.0
suv;daihatsu;1850.0
bus;fiat;2300.0
kombi;volkswagen;7850.0
suv;kia;6500.0
kombi;opel;2499.0
kombi;opel;550.0
limousine;bmw;1200.0
kombi;mercedes_benz;4999.0
limousine;audi;11000.0
limousine;hyundai;3500.0
limousine;audi;1590.0
kleinwagen;renault;250.0
limousine;volkswagen;1800.0
bus;renault;900.0
kombi;audi;12000.0
kleinwagen;peugeot;2550.0
kleinwagen;seat;1049.0
kleinwagen;ford;300.0
suv;kia;10500.0
kleinwagen;renault;350.0
;ford;800.0
bus;volkswagen;5500.0
limousine;mercedes_benz;0.0
limousine;volkswagen;6200.0
limousine;volkswagen;2200.0
bus;opel;1800.0
kombi;ford;3200.0
kleinwagen;peugeot;500.0
cabrio;peugeot;2500.0
limousine;bmw;11990.0
kleinwagen;ford;800.0
limousine;volkswagen;950.0
cabrio;volkswagen;3100.0
;ford;0.0
limousine;nissan;999.0
kleinwagen;volkswagen;350.0
kleinwagen;volkswagen;1250.0
kombi;volkswagen;2400.0
kleinwagen;fiat;1900.0
limousine;mazda;650.0
limousine;audi;7990.0
kleinwagen;audi;11800.0
limousine;skoda;4999.0
limousine;mitsubishi;1500.0
kombi;opel;9450.0
limousine;bmw;16450.0
cabrio;bmw;10850.0
kombi;skoda;2450.0
coupe;mercedes_benz;5000.0
coupe;smart;2150.0
kombi;ford;3299.0
;opel;450.0
suv;mitsubishi;6250.0
kleinwagen;smart;4499.0
bus;peugeot;12999.0
kleinwagen;fiat;4199.0
kleinwagen;volkswagen;1000.0
bus;volkswagen;7000.0
limousine;ford;1250.0
kleinwagen;renault;1200.0
kleinwagen;fiat;2500.0
kombi;volkswagen;2500.0
kleinwagen;fiat;750.0
limousine;volvo;900.0
limousine;opel;350.0
cabrio;peugeot;1990.0
limousine;alfa_romeo;850.0
kombi;volkswagen;6200.0
kleinwagen;renault;6600.0
kleinwagen;citroen;10590.0
kombi;volkswagen;1800.0
kleinwagen;opel;3700.0
limousine;bmw;1550.0
coupe;renault;18490.0
kombi;audi;8900.0
bus;volkswagen;10990.0
;mazda;2650.0
coupe;opel;600.0
kombi;mercedes_benz;11500.0
limousine;bmw;1499.0
limousine;volkswagen;2400.0
kleinwagen;volkswagen;99.0
kombi;volkswagen;3000.0
kombi;volkswagen;2550.0
kleinwagen;volkswagen;3149.0
;sonstige_autos;1000.0
cabrio;volkswagen;11500.0
;trabant;0.0
cabrio;peugeot;800.0
kleinwagen;mini;8500.0
kleinwagen;chevrolet;3750.0
limousine;alfa_romeo;2299.0
limousine;volkswagen;11700.0
kleinwagen;ford;890.0
bus;volkswagen;9200.0
kleinwagen;opel;333.0
limousine;mazda;3850.0
;peugeot;1200.0
limousine;volkswagen;14950.0
bus;fiat;2500.0
;volkswagen;450.0
kleinwagen;volkswagen;1550.0
;chrysler;350.0
;volkswagen;6599.0
coupe;volkswagen;11200.0
;volkswagen;6799.0
kombi;dacia;7450.0
cabrio;porsche;31500.0
limousine;citroen;4950.0
kleinwagen;opel;1990.0
bus;renault;2800.0
suv;opel;9500.0
kombi;skoda;11500.0
cabrio;fiat;10000.0
kombi;opel;1690.0
bus;ford;7999.0
bus;volkswagen;22800.0
kombi;ford;2100.0
limousine;mercedes_benz;3300.0
limousine;mercedes_benz;15800.0
limousine;skoda;1599.0
coupe;toyota;12000.0
suv;bmw;15990.0
bus;seat;7900.0
bus;opel;3200.0
;toyota;8299.0
limousine;daewoo;700.0
kleinwagen;volkswagen;8700.0
kleinwagen;ford;400.0
bus;citroen;3150.0
limousine;bmw;999.0
cabrio;mazda;6950.0
limousine;bmw;1650.0
limousine;audi;6000.0
suv;volkswagen;14790.0
kombi;audi;1650.0
suv;kia;8900.0
limousine;volkswagen;390.0
cabrio;mercedes_benz;990.0
cabrio;fiat;9500.0
limousine;opel;800.0
kleinwagen;opel;199.0
;audi;1000.0
kombi;bmw;700.0
;opel;249.0
kombi;volkswagen;1199.0
coupe;bmw;3950.0
limousine;audi;8700.0
limousine;bmw;0.0
kleinwagen;volkswagen;2400.0
coupe;opel;888.0
bus;volkswagen;5290.0
coupe;bmw;8790.0
coupe;mercedes_benz;14300.0
kombi;volvo;2850.0
;ford;50.0
limousine;bmw;8555.0
bus;renault;600.0
;opel;350.0
;nissan;1700.0
coupe;opel;6900.0
limousine;opel;3199.0
kombi;volkswagen;8699.0
kombi;sonstige_autos;3800.0
kleinwagen;renault;4500.0
suv;nissan;4350.0
;volkswagen;3999.0
cabrio;volkswagen;12000.0
limousine;volkswagen;4900.0
kleinwagen;mini;7000.0
cabrio;bmw;7500.0
kleinwagen;seat;690.0
;mini;3150.0
;opel;600.0
suv;mercedes_benz;5699.0
kleinwagen;opel;3399.0
limousine;saab;700.0
limousine;mercedes_benz;2.0
;opel;800.0
limousine;mercedes_benz;4500.0
limousine;mercedes_benz;5000.0
limousine;citroen;1290.0
;mercedes_benz;15000.0
;renault;0.0
limousine;bmw;11600.0
;bmw;2499.0
kombi;mercedes_benz;2800.0
kleinwagen;volkswagen;1900.0
kombi;bmw;10450.0
coupe;audi;18750.0
;fiat;1350.0
kombi;citroen;3500.0
kombi;audi;2400.0
;mercedes_benz;3100.0
kleinwagen;volkswagen;3499.0
kombi;ford;9999.0
limousine;bmw;369.0
bus;renault;5800.0
limousine;opel;450.0
kleinwagen;volkswagen;9990.0
kleinwagen;renault;3200.0
coupe;ford;13700.0
kombi;ford;4300.0
limousine;volkswagen;600.0
bus;mercedes_benz;9950.0
kleinwagen;renault;0.0
kombi;opel;14100.0
limousine;opel;10500.0
limousine;sonstige_autos;11999.0
coupe;bmw;13500.0
;ford;16490.0
suv;skoda;8940.0
kombi;audi;1500.0
kombi;mercedes_benz;14990.0
suv;bmw;8499.0
kleinwagen;skoda;600.0
kleinwagen;ford;3950.0
kleinwagen;mercedes_benz;4500.0
;opel;399.0
coupe;sonstige_autos;16800.0
kombi;seat;0.0
bus;volkswagen;14950.0
cabrio;bmw;8900.0
;toyota;3850.0
;citroen;3200.0
kombi;volkswagen;3800.0
kombi;volkswagen;3350.0
kleinwagen;ford;8790.0
;volkswagen;1.0
limousine;volkswagen;900.0
suv;opel;3490.0
bus;renault;1300.0
;citroen;899.0
limousine;audi;1800.0
limousine;peugeot;0.0
kombi;audi;1200.0
bus;volkswagen;1850.0
suv;bmw;17850.0
limousine;mercedes_benz;7800.0
kleinwagen;hyundai;1300.0
limousine;rover;180.0
;renault;900.0
suv;volkswagen;8999.0
kleinwagen;volkswagen;10500.0
coupe;volkswagen;1500.0
limousine;audi;37500.0
limousine;ford;250.0
;opel;3150.0
limousine;volkswagen;0.0
kleinwagen;ford;799.0
kombi;volkswagen;4500.0
kombi;alfa_romeo;14999.0
kombi;opel;1150.0
kleinwagen;volkswagen;700.0
limousine;audi;2050.0
kombi;bmw;1100.0
limousine;mercedes_benz;5799.0
;mercedes_benz;3600.0
kombi;skoda;3100.0
limousine;audi;0.0
limousine;bmw;2999.0
andere;audi;1700.0
kombi;audi;3400.0
suv;kia;27999.0
bus;citroen;2750.0
kombi;audi;3200.0
limousine;audi;2450.0
kombi;mercedes_benz;12887.0
kombi;renault;600.0
bus;volkswagen;880.0
kleinwagen;volkswagen;2799.0
limousine;ford;5500.0
;volkswagen;2000.0
kleinwagen;audi;14500.0
kleinwagen;volkswagen;5900.0
cabrio;renault;3500.0
limousine;mitsubishi;4200.0
;alfa_romeo;18000.0
limousine;bmw;900.0
limousine;audi;2300.0
cabrio;bmw;18999.0
;opel;400.0
bus;hyundai;2500.0
limousine;mercedes_benz;2222.0
kleinwagen;volkswagen;7890.0
limousine;bmw;2300.0
bus;renault;2800.0
kleinwagen;volkswagen;1100.0
cabrio;volkswagen;8500.0
cabrio;fiat;12100.0
kombi;volkswagen;1700.0
kombi;audi;9499.0
limousine;volkswagen;899.0
kombi;volkswagen;10500.0
cabrio;bmw;3800.0
suv;jeep;3900.0
;opel;1350.0
kleinwagen;ford;300.0
kleinwagen;opel;850.0
;bmw;1100.0
kombi;audi;1550.0
limousine;fiat;5500.0
kleinwagen;smart;1890.0
bus;mercedes_benz;4850.0
suv;land_rover;65000.0
kleinwagen;opel;200.0
limousine;audi;1290.0
;volkswagen;1000.0
andere;fiat;3150.0
limousine;volkswagen;8950.0
kombi;mercedes_benz;3950.0
bus;ford;4400.0
kombi;audi;5600.0
;volkswagen;500.0
kleinwagen;peugeot;150.0
limousine;mitsubishi;1200.0
limousine;audi;0.0
;opel;500.0
kleinwagen;honda;2950.0
kleinwagen;volkswagen;3490.0
bus;mercedes_benz;12950.0
bus;volkswagen;9500.0
;volkswagen;1650.0
;mercedes_benz;3000.0
bus;volkswagen;24950.0
bus;volkswagen;11000.0
kleinwagen;ford;650.0
limousine;ford;2000.0
bus;opel;5500.0
bus;opel;3650.0
kombi;audi;0.0
suv;jeep;28350.0
kombi;kia;400.0
kombi;opel;500.0
kombi;audi;1700.0
;mercedes_benz;1150.0
kleinwagen;volkswagen;1000.0
suv;land_rover;32500.0
limousine;bmw;5000.0
bus;citroen;2690.0
kombi;mercedes_benz;9250.0
kombi;opel;1700.0
limousine;mercedes_benz;11100.0
kleinwagen;seat;6500.0
limousine;bmw;499.0
limousine;bmw;5290.0
kombi;volkswagen;1800.0
kombi;mazda;980.0
;mercedes_benz;1200.0
bus;renault;250.0
kombi;audi;10999.0
kleinwagen;fiat;2400.0
kleinwagen;volkswagen;1999.0
cabrio;renault;3690.0
kleinwagen;citroen;3200.0
kleinwagen;renault;1100.0
bus;volkswagen;3500.0
kleinwagen;ford;899.0
;opel;2000.0
kleinwagen;volkswagen;1899.0
kleinwagen;volkswagen;500.0
limousine;volkswagen;5800.0
coupe;mazda;0.0
kombi;volkswagen;1450.0
kombi;volvo;15990.0
kombi;volkswagen;6000.0
kleinwagen;volkswagen;799.0
bus;volkswagen;3999.0
kleinwagen;opel;80.0
limousine;volkswagen;3000.0
cabrio;sonstige_autos;72900.0
bus;volkswagen;3250.0
limousine;ford;14222.0
bus;citroen;2900.0
limousine;opel;1490.0
;mercedes_benz;900.0
kleinwagen;peugeot;600.0
;audi;5300.0
coupe;opel;0.0
kombi;opel;1900.0
bus;toyota;2990.0
limousine;opel;950.0
bus;mazda;4200.0
limousine;hyundai;10600.0
limousine;volkswagen;4500.0
kombi;bmw;5200.0
kleinwagen;seat;2000.0
kleinwagen;smart;2599.0
limousine;audi;8500.0
limousine;audi;900.0
coupe;porsche;61990.0
kleinwagen;volkswagen;15990.0
kleinwagen;volkswagen;950.0
cabrio;mercedes_benz;8399.0
kleinwagen;ford;800.0
cabrio;renault;0.0
kleinwagen;volkswagen;2200.0
limousine;kia;5900.0
bus;volkswagen;0.0
limousine;bmw;12999.0
suv;hyundai;3400.0
limousine;mercedes_benz;20900.0
bus;nissan;11300.0
suv;hyundai;3650.0
coupe;hyundai;4900.0
;bmw;0.0
kleinwagen;opel;4999.0
;opel;1999.0
kombi;peugeot;5800.0
kleinwagen;ford;500.0
bus;mazda;1200.0
kombi;opel;3800.0
kombi;audi;12890.0
kleinwagen;smart;2000.0
limousine;volkswagen;700.0
cabrio;mazda;5500.0
;skoda;1490.0
;ford;1600.0
limousine;volkswagen;5199.0
kombi;toyota;3850.0
suv;nissan;12999.0
limousine;volkswagen;4500.0
coupe;mercedes_benz;7700.0
kombi;bmw;3000.0
kleinwagen;skoda;9500.0
limousine;fiat;11999.0
limousine;volkswagen;1050.0
kleinwagen;renault;450.0
limousine;mercedes_benz;1400.0
kleinwagen;ford;100.0
cabrio;audi;2995.0
kombi;toyota;8995.0
kleinwagen;opel;4700.0
kombi;volkswagen;6666.0
kombi;citroen;3199.0
;hyundai;350.0
kleinwagen;suzuki;1850.0
limousine;mercedes_benz;1990.0
kleinwagen;volkswagen;2699.0
bus;mercedes_benz;4999.0
kleinwagen;hyundai;3300.0
bus;volkswagen;1550.0
kleinwagen;ford;0.0
cabrio;volkswagen;4000.0
kombi;ford;400.0
coupe;smart;1600.0
kombi;audi;8600.0
limousine;volkswagen;650.0
;chrysler;3000.0
kleinwagen;opel;4900.0
kombi;mazda;1499.0
limousine;volkswagen;10800.0
kombi;subaru;1480.0
kombi;audi;5450.0
kleinwagen;volkswagen;2500.0
coupe;volkswagen;11000.0
bus;ford;3990.0
;volkswagen;2000.0
limousine;audi;28450.0
kleinwagen;opel;999.0
kleinwagen;fiat;4450.0
coupe;audi;1400.0
bus;opel;5299.0
kleinwagen;honda;100.0
kombi;bmw;0.0
suv;kia;8290.0
limousine;mercedes_benz;22690.0
kleinwagen;volkswagen;2500.0
kombi;peugeot;800.0
kombi;peugeot;6990.0
kombi;volkswagen;11500.0
;peugeot;2300.0
coupe;audi;9800.0
limousine;audi;550.0
kleinwagen;opel;1000.0
limousine;trabant;1400.0
limousine;bmw;2750.0
kombi;volkswagen;7700.0
coupe;bmw;0.0
limousine;opel;550.0
kleinwagen;citroen;300.0
kombi;volvo;10050.0
kleinwagen;opel;450.0
limousine;mercedes_benz;5950.0
limousine;audi;2200.0
limousine;opel;1500.0
limousine;nissan;14700.0
bus;mitsubishi;550.0
bus;toyota;4400.0
bus;peugeot;9990.0
suv;hyundai;14450.0
kleinwagen;volkswagen;1500.0
limousine;opel;1800.0
coupe;renault;150.0
coupe;bmw;900.0
coupe;mercedes_benz;3300.0
;volkswagen;250.0
limousine;bmw;25500.0
limousine;audi;1499.0
;volkswagen;750.0
;opel;3250.0
kleinwagen;ford;1550.0
limousine;bmw;650.0
;renault;120.0
kleinwagen;fiat;850.0
;opel;300.0
;mercedes_benz;1250.0
limousine;mercedes_benz;17500.0
limousine;seat;1100.0
limousine;volkswagen;1999.0
limousine;peugeot;2900.0
limousine;mercedes_benz;14999.0
bus;volkswagen;5555.0
kombi;volkswagen;3700.0
kombi;renault;380.0
kleinwagen;hyundai;5500.0
kombi;mazda;1000.0
kleinwagen;opel;8300.0
bus;mercedes_benz;13999.0
limousine;bmw;40500.0
kleinwagen;fiat;1300.0
kombi;volvo;10800.0
suv;volkswagen;16700.0
kombi;volkswagen;13444.0
bus;volkswagen;11950.0
kombi;audi;2000.0
limousine;ford;2399.0
kleinwagen;ford;450.0
kombi;renault;680.0
suv;jeep;1000.0
;audi;6800.0
kombi;ford;3800.0
kleinwagen;volkswagen;1200.0
limousine;volkswagen;3999.0
kombi;kia;1350.0
limousine;volkswagen;600.0
kleinwagen;skoda;399.0
limousine;audi;1600.0
limousine;mercedes_benz;10250.0
bus;volkswagen;4500.0
kleinwagen;fiat;2950.0
kleinwagen;hyundai;6950.0
bus;mercedes_benz;2900.0
coupe;sonstige_autos;8999.0
cabrio;fiat;999.0
limousine;volkswagen;18800.0
kombi;skoda;7500.0
kombi;audi;10950.0
limousine;bmw;700.0
kleinwagen;smart;1850.0
kleinwagen;smart;5250.0
kombi;volkswagen;9999.0
limousine;mercedes_benz;9800.0
limousine;bmw;26890.0
;bmw;1600.0
;bmw;4290.0
kombi;ford;3800.0
bus;ford;5900.0
kombi;volkswagen;4990.0
limousine;bmw;12000.0
bus;volkswagen;4000.0
;sonstige_autos;10.0
kombi;audi;10200.0
limousine;saab;1990.0
bus;renault;1990.0
suv;volkswagen;13755.0
kleinwagen;ford;599.0
coupe;bmw;22990.0
kleinwagen;opel;6200.0
;mercedes_benz;1750.0
coupe;volkswagen;0.0
kombi;bmw;11999.0
limousine;volkswagen;0.0
kleinwagen;volkswagen;555.0
suv;porsche;10499.0
suv;volkswagen;9970.0
limousine;mercedes_benz;1500.0
;audi;9000.0
cabrio;mercedes_benz;6800.0
limousine;audi;1200.0
kombi;opel;2500.0
kleinwagen;opel;300.0
kleinwagen;seat;1999.0
;seat;700.0
limousine;honda;600.0
kleinwagen;volkswagen;1300.0
kombi;renault;899.0
andere;volkswagen;1200.0
andere;bmw;1100.0
kleinwagen;volkswagen;600.0
limousine;bmw;8500.0
bus;volkswagen;4510.0
kombi;volvo;3330.0
kleinwagen;volkswagen;990.0
kombi;volkswagen;950.0
cabrio;volkswagen;3999.0
limousine;mazda;1600.0
limousine;bmw;800.0
;opel;5500.0
limousine;mercedes_benz;2300.0
limousine;volkswagen;3500.0
limousine;toyota;5500.0
limousine;renault;379.0
kombi;volvo;1800.0
kombi;mercedes_benz;4500.0
kleinwagen;hyundai;3100.0
kombi;volkswagen;3500.0
;smart;1100.0
kleinwagen;volkswagen;1500.0
bus;volkswagen;8200.0
kleinwagen;opel;4490.0
;porsche;400.0
coupe;jaguar;22650.0
coupe;smart;2390.0
kombi;fiat;850.0
coupe;bmw;799.0
limousine;opel;800.0
cabrio;mercedes_benz;3900.0
kombi;volkswagen;4200.0
coupe;audi;0.0
cabrio;smart;3999.0
;volkswagen;40.0
kombi;renault;0.0
coupe;bmw;17450.0
andere;volkswagen;350.0
coupe;audi;24000.0
;peugeot;1200.0
;renault;1800.0
kombi;audi;5800.0
limousine;volkswagen;1699.0
kombi;audi;9200.0
kleinwagen;hyundai;1790.0
limousine;volkswagen;1200.0
coupe;bmw;0.0
cabrio;mercedes_benz;23500.0
andere;ford;2500.0
limousine;audi;1299.0
bus;volkswagen;1800.0
suv;porsche;16499.0
kleinwagen;opel;350.0
;volkswagen;1850.0
bus;ford;4380.0
kleinwagen;mercedes_benz;650.0
kombi;volkswagen;1250.0
suv;mercedes_benz;23900.0
kleinwagen;seat;7500.0
limousine;renault;350.0
kombi;skoda;26990.0
coupe;mercedes_benz;1.0
limousine;audi;13900.0
kombi;audi;5000.0
kombi;volvo;1200.0
;audi;1400.0
kombi;opel;4300.0
;volkswagen;500.0
kombi;ford;990.0
limousine;volkswagen;1490.0
suv;mazda;22900.0
kombi;ford;300.0
;bmw;2099.0
kleinwagen;peugeot;2550.0
limousine;subaru;250.0
kombi;chevrolet;1790.0
limousine;bmw;950.0
kombi;audi;3400.0
limousine;volkswagen;4000.0
kleinwagen;seat;3333.0
bus;mercedes_benz;7950.0
limousine;mazda;799.0
limousine;mercedes_benz;26900.0
limousine;opel;500.0
kombi;nissan;660.0
limousine;volkswagen;900.0
limousine;porsche;127000.0
kleinwagen;opel;900.0
kleinwagen;volkswagen;1200.0
coupe;audi;4300.0
;ford;0.0
limousine;bmw;1200.0
kombi;volkswagen;6000.0
kombi;audi;8700.0
coupe;mercedes_benz;1690.0
kleinwagen;opel;2299.0
kleinwagen;renault;500.0
bus;volkswagen;3200.0
limousine;audi;12000.0
cabrio;opel;1490.0
bus;ford;1500.0
kleinwagen;citroen;850.0
limousine;seat;5490.0
kombi;audi;11500.0
kombi;volkswagen;2999.0
suv;nissan;19000.0
;opel;800.0
kleinwagen;ford;1500.0
kleinwagen;mini;11990.0
kombi;volkswagen;8800.0
kleinwagen;volkswagen;3300.0
limousine;audi;15800.0
kleinwagen;peugeot;790.0
cabrio;mercedes_benz;7400.0
limousine;peugeot;250.0
;opel;3490.0
bus;volkswagen;4150.0
;bmw;13900.0
kleinwagen;opel;0.0
cabrio;mazda;2850.0
limousine;volkswagen;590.0
cabrio;smart;2990.0
;bmw;13500.0
;bmw;1200.0
kleinwagen;volkswagen;1699.0
kombi;volvo;1500.0
coupe;smart;1650.0
kombi;skoda;11999.0
kombi;renault;6499.0
kleinwagen;mini;4200.0
kombi;audi;7800.0
kleinwagen;chevrolet;3299.0
bus;volkswagen;5300.0
kleinwagen;toyota;11500.0
limousine;lancia;500.0
coupe;audi;34950.0
limousine;volkswagen;2000.0
cabrio;bmw;14199.0
kleinwagen;fiat;5499.0
kleinwagen;peugeot;700.0
limousine;bmw;1200.0
kleinwagen;opel;200.0
cabrio;bmw;3999.0
;volkswagen;0.0
limousine;volkswagen;2500.0
kombi;volvo;5950.0
cabrio;mazda;999.0
suv;hyundai;23500.0
kleinwagen;volkswagen;500.0
kombi;audi;1750.0
kleinwagen;bmw;500.0
limousine;alfa_romeo;450.0
suv;volkswagen;21000.0
limousine;peugeot;3750.0
coupe;porsche;4995.0
kombi;ford;555.0
kleinwagen;suzuki;0.0
kombi;audi;4900.0
cabrio;peugeot;3000.0
limousine;mercedes_benz;4700.0
kombi;audi;12000.0
andere;mitsubishi;11950.0
coupe;volkswagen;2750.0
bus;volkswagen;12990.0
kleinwagen;ford;1050.0
cabrio;peugeot;3000.0
limousine;ford;4999.0
cabrio;ford;8000.0
limousine;mercedes_benz;650.0
suv;volvo;6900.0
bus;volkswagen;4500.0
bus;volkswagen;12900.0
kombi;audi;6300.0
limousine;volkswagen;8250.0
kleinwagen;renault;5800.0
limousine;volkswagen;20600.0
cabrio;bmw;4400.0
kleinwagen;volkswagen;8950.0
cabrio;peugeot;1399.0
cabrio;peugeot;2600.0
;volkswagen;3100.0
;ford;900.0
kleinwagen;volkswagen;750.0
kombi;volvo;1000.0
kleinwagen;opel;350.0
bus;opel;7300.0
limousine;ford;5200.0
kombi;mercedes_benz;500.0
kombi;volvo;890.0
coupe;volkswagen;12999.0
limousine;audi;4700.0
kombi;fiat;1350.0
limousine;volkswagen;7200.0
limousine;audi;4100.0
suv;ford;25999.0
bus;seat;3200.0
;ford;0.0
limousine;nissan;300.0
kombi;opel;700.0
kombi;mercedes_benz;2100.0
limousine;bmw;4100.0
kombi;ford;6700.0
limousine;seat;7700.0
kleinwagen;audi;25400.0
limousine;volkswagen;4799.0
limousine;volkswagen;12350.0
coupe;alfa_romeo;3600.0
kleinwagen;volkswagen;2000.0
cabrio;bmw;7900.0
kleinwagen;renault;1799.0
kombi;mercedes_benz;1800.0
bus;volkswagen;5000.0
kleinwagen;volkswagen;500.0
coupe;mercedes_benz;2300.0
kleinwagen;volkswagen;1299.0
cabrio;mercedes_benz;7900.0
limousine;volkswagen;500.0
kleinwagen;ford;12500.0
bus;skoda;7990.0
kombi;seat;1000.0
;seat;8990.0
kombi;audi;1500.0
bus;volkswagen;23600.0
kombi;audi;5200.0
limousine;bmw;12700.0
kleinwagen;mitsubishi;500.0
kleinwagen;volkswagen;2450.0
limousine;volkswagen;2700.0
kleinwagen;audi;13200.0
limousine;mercedes_benz;555.0
kombi;audi;6450.0
kombi;audi;690.0
cabrio;mini;11900.0
kleinwagen;smart;1400.0
;bmw;0.0
kleinwagen;nissan;810.0
suv;mercedes_benz;67000.0
limousine;volkswagen;12990.0
limousine;bmw;4050.0
kombi;bmw;7200.0
kleinwagen;fiat;1750.0
limousine;audi;33900.0
kleinwagen;volkswagen;3800.0
limousine;bmw;9099.0
limousine;volkswagen;2200.0
kleinwagen;volkswagen;1250.0
suv;bmw;15990.0
kleinwagen;opel;790.0
cabrio;renault;4800.0
;peugeot;600.0
kombi;ford;3200.0
kleinwagen;rover;399.0
kleinwagen;fiat;330.0
;audi;14500.0
limousine;mercedes_benz;777.0
kombi;audi;5375.0
kombi;volkswagen;6950.0
suv;porsche;11900.0
limousine;volkswagen;5799.0
kleinwagen;ford;1799.0
kleinwagen;peugeot;1200.0
;mini;17500.0
kombi;volkswagen;500.0
kombi;opel;4990.0
limousine;mitsubishi;3600.0
kombi;bmw;1149.0
;volkswagen;3100.0
limousine;mercedes_benz;700.0
kleinwagen;audi;9500.0
suv;nissan;25890.0
kombi;fiat;550.0
kleinwagen;volkswagen;10900.0
kombi;mazda;11700.0
kombi;volkswagen;7700.0
cabrio;mercedes_benz;5900.0
kombi;bmw;39500.0
suv;ford;14200.0
kombi;mercedes_benz;6999.0
kleinwagen;volkswagen;1399.0
kleinwagen;honda;2899.0
bus;lancia;1999.0
kombi;volkswagen;900.0
kleinwagen;nissan;1650.0
limousine;audi;5600.0
coupe;opel;3500.0
kombi;mercedes_benz;1250.0
kombi;volkswagen;13990.0
kleinwagen;opel;350.0
limousine;hyundai;8700.0
kombi;bmw;4567.0
bus;mercedes_benz;8200.0
limousine;audi;16800.0
kombi;audi;11500.0
kleinwagen;ford;550.0
limousine;mercedes_benz;2490.0
suv;porsche;75300.0
